Fahrer;473106.0;1;
zusätzlich;472596.0;1;
Wagen;472564.884264004;1;
Türkei;472448.0;1;
Salzburg;472058.0;1;
Anspruch;470410.0;1;
Burg;469356.0;1;
Basis;468767.0;1;
Moskau;467016.0;1;
England;466519.515684679;1;
Freiheit;466307.0;1;
Rainer;466009.0;1;
Wald;465527.0;1;
Hinweis;463388.0;1;
Provinz;460888.0;1;
Wissen;459660.839205044;1;
Günter;459498.0;1;
Eintritt;459136.238040944;1;
Volk;458923.0;1;
Frühjahr;458222.0;1;
Brüssel;457960.0;1;
Düsseldorf;457804.0;1;
Institut;457671.0;1;
Umsatz;457159.0;1;
Leser;455806.0;1;
Ausbau;455413.0;1;
Max;454606.843899984;1;
Konkurrenz;451652.0;1;
ziehen;451171.57867924;1;
Versuch;449773.0;1;
anschließend;449043.0;1;
Ruhe;448516.374798979;1;
Pfarrer;448436.0;1;
Anlage;448394.0;1;
Ordnung;448213.0;1;
entsprechend;446998.475229338;1;
Zweifel;445065.0;1;
Bezirk;443859.0;1;
Joachim;443430.0;1;
Rom;443027.031866067;1;
Zug;442955.29897901;1;
Herz;441817.0;1;
WM;441691.054806017;1;
Stiftung;441662.0;1;
leben;441081.660206704;1;
Gastgeber;440549.0;1;
Hof;440326.161951994;1;
Tradition;440260.0;1;
Sitz;439721.0;1;
Körper;438915.0;1;
Schriftsteller;437984.789776;1;
Album;437592.0;1;
Version;437574.0;1;
Kommission;436721.0;1;
offensichtlich;436455.0;1;
Club;436186.0;1;
Zustimmung;435692.0;1;
bestimmt;435427.521297223;1;
Bernhard;435404.0;1;
Auflage;434695.0;1;
Darstellung;434335.0;1;
Tour;434127.0;1;
Kontrolle;433685.0;1;
Fest;431810.0;1;
Standort;431559.365647978;1;
vorstellen;428803.32465263;1;
Sieger;427407.0;1;
Erklärung;427133.0;1;
Landtag;427056.0;1;
Anmeldung;426027.0;1;
Gewinn;422930.0;1;
Hessen;422509.210202463;1;
Beruf;422355.0;1;
ausschließlich;420510.026167148;1;
Eröffnung;420451.0;1;
ursprünglich;420432.0;1;
Verhältnis;420121.0;1;
Training;419893.0;1;
Wirkung;419822.0;1;
regelmäßig;419225.0;1;
Bischof;417963.0;1;
Gefühl;417080.0;1;
Praxis;415314.0;1;
Fahrt;414716.843466985;1;
Angriff;414298.661523014;1;
Gelände;414014.0;1;
Unfall;413532.0;1;
Grundlage;413188.0;1;
Flughafen;413113.15780402;1;
Gold;412814.0;1;
Tatsache;412725.0;1;
Einrichtung;412559.0;1;
Sänger;410874.0;1;
Feuer;410142.0;1;
Main;409773.0;1;
Himmel;408665.0;1;
Nürnberger;408575.0;1;
positiv;407799.0;1;
George;407321.0;1;
Norbert;407199.91734105;1;
Mittelpunkt;406987.060197006;1;
Gründung;406717.0;1;
Plan;406239.0;1;
komplett;405869.0;1;
Regisseur;405075.0;1;
wesentlich;403387.0;1;
Vorstellung;403110.0;1;
Auge;403088.0;1;
offiziell;402249.0;1;
Alfred;402240.0;1;
Nachmittag;402208.842396813;1;
Szene;400592.0;1;
Wechsel;400532.0;1;
Wagner;399938.134997714;1;
setzen;399761.985746716;1;
ständig;398930.0;1;
Unterschied;398423.659331991;1;
fest;398313.698322514;1;
Zustand;397773.54691;1;
vorhanden;397549.0;1;
Modell;397476.479162001;1;
Umgang;396317.0;1;
arbeiten;395966.39537479;1;
Demokratie;395890.0;1;
zuständig;395665.0;1;
öffentlich;393536.0;1;
Uwe;392930.431890973;1;
Sanierung;392763.0;1;
Karte;392558.936322991;1;
langsam;391766.0;1;
Teilnahme;391031.0;1;
Haushalt;391005.494431006;1;
Treffer;390941.0;1;
Wahrheit;390271.0;1;
Ausgabe;389789.0;1;
persönlich;389700.0;1;
Manager;388962.0;1;
Barbara;388508.0;1;
Stil;388461.0;1;
Handel;387727.0;1;
ganz;387413.499654338;1;
Forschung;386561.0;1;
Roland;386108.0;1;
Anzahl;386080.0;1;
Park;385964.0;1;
Bundestag;385699.0;1;
Gegenteil;384551.0;1;
Bezeichnung;384547.0;1;
Grüne;384343.615475483;1;
Direktor;384204.0;1;
Gruß;381950.0;1;
überzeugt;381765.283422861;1;
Forderung;381086.0;1;
politisch;381038.0;1;
englisch;380858.0;1;
Verband;380791.088567997;1;
Sebastian;380729.0;1;
Chor;380245.0;1;
eindeutig;379529.0;1;
